"topic","title","url","date","type","source"
"All","U.S. Fuel Efficiency Policy: Lessons for China","https://www.belfercenter.org/publication/us-fuel-efficiency-policy-lessons-china","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Climate Change, Equity, and Sustainable Development","https://www.belfercenter.org/publication/climate-change-equity-and-sustainable-development","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Current Issues and Opportunities in Nuclear and Other Energy Options","https://www.belfercenter.org/publication/current-issues-and-opportunities-nuclear-and-other-energy-options","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Securing Nuclear Weapons and Materials: Seven Steps for Immediate Action","https://www.belfercenter.org/publication/securing-nuclear-weapons-and-materials-seven-steps-immediate-action","2002-05-20T12:00:00Z","Reports & Papers","Managing the Atom Project, Belfer Center and Nuclear Threat Initiative"
"All","The Struggle for a National Energy Policy","https://www.belfercenter.org/publication/struggle-national-energy-policy-0","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Major Environmental/Climate Changes Likely to Occur Given Current Technology and Practices, and their Consequences, Over the Next Decade, Half Century, and Century","https://www.belfercenter.org/publication/major-environmentalclimate-changes-likely-occur-given-current-technology-and-practices","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","US-China Energy Cooperation in Context: Motivations and Approaches","https://www.belfercenter.org/publication/us-china-energy-cooperation-context-motivations-and-approaches","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Deployment of Cleaner Motor Vehicles in China: China’s Domestic Capacity for Energy Innovation and the Role of Technology Transfer","https://www.belfercenter.org/publication/deployment-cleaner-motor-vehicles-china-chinas-domestic-capacity-energy-innovation-and","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Interconnected Challenges of the Human Condition: The Interactions Among Resources, Environment, Development, and Security","https://www.belfercenter.org/publication/interconnected-challenges-human-condition-interactions-among-resources-environment","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","The Struggle for a National Energy Policy","https://www.belfercenter.org/publication/struggle-national-energy-policy","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Recent Developments in Climate Science and Policy","https://www.belfercenter.org/publication/recent-developments-climate-science-and-policy","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Nuclear Energy Renaissance in the United States: What Would Be Required?","https://www.belfercenter.org/publication/nuclear-energy-renaissance-united-states-what-would-be-required","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","Recent Developments in Energy Technology and Policy","https://www.belfercenter.org/publication/recent-developments-energy-technology-and-policy","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","India's Energy and Energy R&D Landscape: A Brief Overview","https://www.belfercenter.org/publication/indias-energy-and-energy-rd-landscape-brief-overview","","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","U.S.-China Energy Cooperation: A Review of Joint Activities Related to Chinese Energy Development Since 1980","https://www.belfercenter.org/publication/us-china-energy-cooperation-review-joint-activities-related-chinese-energy-development","2001-11-01T12:00:00Z","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
"All","China’s Energy Science and Technology Development: Role of Policy, R&D, and Technology Transfer","https://www.belfercenter.org/publication/chinas-energy-science-and-technology-development-role-policy-rd-and-technology-transfer","","Presentations","Energy Technology Innovation Policy Project, Belfer Center"
"All","South Asia at the Nuclear Crossroads","https://www.belfercenter.org/publication/south-asia-nuclear-crossroads","","Reports & Papers","Managing the Atom Project, Belfer Center, Fourth Freedom Forum, and the Joan B. Kroc Institute for International Peace Studies, Notre Dame University"
"All","Policy Report. South Asia at the Nuclear Crossroads: US Policy Options Towards South Asian Nuclear Proliferation: The Role of Sanctions and Incentives","https://www.belfercenter.org/publication/policy-report-south-asia-nuclear-crossroads-us-policy-options-towards-south-asian","","Reports & Papers","Managing the Atom Project, Belfer Center, Fourth Freedom Forum, and the Joan B. Kroc Institute for International Peace Studies, Notre Dame University"
"All","Advice -and Consent? The Department of Energy's Site-Specific Advisory Boards","https://www.belfercenter.org/publication/advice-and-consent-department-energys-site-specific-advisory-boards","2000-09-01T12:00:00Z","Reports & Papers","Belfer Center for Science and International Affairs, Harvard Kennedy School"
